,bookID,title,authors,quantity
2674,9828,Rat Bastards: The Life and Times of South Boston's Most Honorable Irish Mobster,"John ""Red"" Shea/Mark Wahlberg",7
2675,9831,Julius Knipl  Real Estate Photographer: The Beauty Supply District,Ben Katchor,11
2676,9832,Blind Willow  Sleeping Woman: 24 Stories,Haruki Murakami/Ellen Archer/Patrick Lawlor,11
2677,9833,Blind Willow  Sleeping Woman,Haruki Murakami/Philip Gabriel/Jay Rubin,23
2678,9838,The Bookseller of Kabul,Åsne Seierstad/Ingrid Christopherson,7
2679,9840,Jasmine and Stars: Reading More Than Lolita in Tehran,Fatemeh Keshavarz,23
2680,9841,Making Globalization Work,Joseph E. Stiglitz,19
2681,9844,Prep : A Novel,Curtis Sittenfeld,11
2682,9862,Tan fuerte  tan cerca,Jonathan Safran Foer,11
2683,9863,The Wizard of Oz,Salman Rushdie/Richard Maltby/Melvyn Bragg,11
2684,9864,The Ground Beneath Her Feet,Salman Rushdie,11
2685,9865,The Moor's Last Sigh,Salman Rushdie,19
2686,9866,Los Versos Satánicos,Salman Rushdie,15
2687,9873,Dangling Man,Saul Bellow/Salman Rushdie,19
2688,9875,Grimus,Salman Rushdie,7
2689,9888,Breakfast at Tiffany's,Truman Capote,7
2690,9897,Jesus' Son,Denis Johnson,23
2691,9903,Angels,Denis Johnson,7
2692,9904,The Throne of the Third Heaven of the Nations Millennium General Assembly: Poems Collected and New,Denis Johnson,11
2693,9908,The Stars at Noon,Denis Johnson,15
2694,9912,The Rules of Attraction,Bret Easton Ellis,19
2695,9913,Glamorama,Bret Easton Ellis,15
2696,9915,Less Than Zero,Bret Easton Ellis,7
2697,9919,A Christmas Memory,Truman Capote,19
2698,9920,In Cold Blood,Truman Capote/Bob Colacello,23
2699,9921,The Southern Haunting of Truman Capote,James C.    Simmons/Marie Rudisill,15
2700,9922,Summer Crossing,Truman Capote,15
2701,9923,Answered Prayers,Truman Capote,23
2702,9924,The Grass Harp  Including A Tree of Night and Other Stories,Truman Capote,23
2703,9929,From Babylon to Timbuktu: A History of the Ancient Black Races Including the Black Hebrews,Rudolph R. Windsor/El Hagahn,7
2704,9931,Cruelest Journey: Six Hundred Miles To Timbuktu,Kira Salak,23
2705,9936,Between Time and Timbuktu or Prometheus-5,Kurt Vonnegut Jr.,7
2706,9950,Murder in Amsterdam: The Death of Theo van Gogh and the Limits of Tolerance,Ian Buruma,19
2707,9957,The Cement Garden,Ian McEwan,15
2708,9961,Atonement,Ian McEwan,11
2709,9974,Gertrud The Great Of Helfta: Spiritual Exercises,Gertrude the Great/Gertrud Jaron Lewis,11
2710,9975,Gertrud,Hermann Hesse,7
2711,9981,Der Prozess,Franz Kafka,19
2712,9987,Naokos Lächeln,Haruki Murakami/Ursula Gräfe,11
2713,9997,The Ruined Map,Kōbō Abe/E. Dale Saunders,19
2714,10000,The Face of Another,Kōbō Abe/E. Dale Saunders,7
2715,10002,Three Plays: Involuntary Homicide / The Green Stockings / The Ghost is Here,Kōbō Abe/Donald Keene,19
2716,10004,Secret Rendezvous,Kōbō Abe/Juliet Winters Carpenter,7
2717,10006,Oracle Night,Paul Auster,15
2718,10008,Eleanor Rigby,Douglas Coupland,11
2719,10009,Homo Faber,Max Frisch,11
2720,10013,Erläuterungen Zu Max Frisch  Homo Faber,Bernd Matzkowski,15
2721,10023,Homo faber: Ein Bericht.,Max Frisch,23
2722,10029,The Philosophy of Jean-Paul Sartre,Jean-Paul Sartre,11
2723,10033,Being and Nothingness,Jean-Paul Sartre/Hazel E. Barnes/Mary Warnock/Richard Eyre,7
2724,10034,The Age of Reason,Jean-Paul Sartre,15
2725,10040,Die Entdeckung der Langsamkeit,Sten Nadolny,15
2726,10050,Youth in Revolt: The Journals of Nick Twisp,C.D. Payne,15
2727,10055,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,Deborah Spungen,19
2728,10057,Sid and Nancy: Love Kills,Alex Cox/Abbe Wool,15
2729,10058,Flags of Our Fathers,James D. Bradley/Ron Powers,19
2730,10061,Flags of Our Fathers: A Young People's Edition,Michael R. French/Ron Powers/James D. Bradley,7
2731,10073,A Long Way Down,Nick Hornby,19
2732,10075,Clockwork (Cover to Cover),Philip Pullman,11
2733,10079,Mary Queen of Scots,Antonia Fraser,15
2734,10080,Mary Queen of Scots and the Murder of Lord Darnley,Alison Weir,7
2735,10083,On the Trail of Mary  Queen of Scots,J. Keith Cheetham,23
2736,10084,River of Blue Fire (Otherland  #2),Tad Williams,7
2737,10089,Mary  Queen of Scots: Queen Without a Country,Kathryn Lasky,15
2738,10090,Mountain of Black Glass (Otherland  #3),Tad Williams,23
2739,10096,Mary  Queen of Scots: Pride  Passion and a Kingdom Lost,Jenny Wormald,19
2740,10097,Queen of Scots: The True Life of Mary Stuart,John Guy,15
2741,10105,The Last Wife of Henry VIII,Carolly Erickson,15
2742,10106,The Children of Henry VIII,Alison Weir,15
2743,10107,The Last Days of Henry VIII,Robert Hutchinson,11
2744,10108,The Autobiography of Henry VIII: With Notes by His Fool  Will Somers,Margaret George,7
2745,10112,Henry VIII (Shakespeare  Pelican),William Shakespeare/Stephen Orgel,15
2746,10115,The Memoirs of Cleopatra,Margaret George,23
2747,10118,Saint George and the Dragon,Margaret Hodges/Trina Schart Hyman,19
2748,10126,Kiss Me Like a Stranger: My Search for Love and Art,Gene Wilder,19
2749,10134,Wie ich eines schönen Morgens im April das 100%ige Mädchen sah,Haruki Murakami/Nora Bierich,7
2750,10147,The Complete Sherlock Holmes  Volume I,Arthur Conan Doyle/Kyle Freeman,19
2751,10148,The Complete Sherlock Holmes  Volume II,Arthur Conan Doyle/Kyle Freeman,11
2752,10156,The Last of Her Kind,Sigrid Nunez,19
2753,10165,Anatomy of Love: A Natural History of Mating  Marriage  and Why We Stray,Helen Fisher,15
2754,10170,The Devil's in the Details (A Camilla MacPhee Mystery  #4),Mary Jane Maffini,7
2755,10172,Wigfield: The Can-Do Town That Just May Not,Amy Sedaris/Stephen Colbert/Paul Dinello,7
2756,10173,The SantaLand Diaries and Season's Greetings,David Sedaris/Joe Mantello,7
2757,10174,Jenny and the Jaws of Life: Short Stories,Jincy Willett/David Sedaris,7
2758,10200,Venac sonetnih venaca; Puževa srma,Dobrica Erić,23
2759,10203,View With a Grain of Sand: Selected Poems,Wisława Szymborska/Stanisław Barańczak/Clare Cavanagh,7
2760,10204,View with a Grain of Sand: Selected Poems,Wisława Szymborska,11
2761,10205,Poems New and Collected,Wisława Szymborska/Clare Cavanagh,11
2762,10206,Sounds  Feelings  Thoughts:  Seventy Poems by Wislawa Szymborska,Wisława Szymborska/Magnus J. Kruyski,11
2763,10208,Miracle Fair: Selected Poems,Wisława Szymborska/Joanna Trzeciak/Czesław Miłosz,15
2764,10210,Jane Eyre,Charlotte Brontë/Michael Mason,7
2765,10215,The Far Pavilions,M.M. Kaye,19
2766,10217,Death in Kashmir,M.M. Kaye,19
2767,10219,The Sun in the Morning: My Early Years in India and England,M.M. Kaye,15
2768,10220,Death in the Andamans,M.M. Kaye,11
2769,10221,Death in Berlin,M.M. Kaye,15
2770,10222,The Far Pavilions,M.M. Kaye,11
2771,10224,Enchanted Evening,M.M. Kaye,23
2772,10232,Pathologies of Power: Health  Human Rights and the New War on the Poor,Paul Farmer/Amartya Sen,15
2773,10233,Infections and Inequalities: The Modern Plagues,Paul Farmer,11
2774,10235,Mountains Beyond Mountains: The Quest of Dr. Paul Farmer  a Man Who Would Cure the World,Tracy Kidder,11
2775,10238,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,Fritjof Capra,23
2776,10255,Dr. Mary's Monkey: How the Unsolved Murder of a Doctor  a Secret Laboratory in New Orleans and Cancer-Causing Monkey Viruses are Linked to Lee Harvey Oswald  the JFK Assassination and Emerging Global Epidemics,Edward T. Haslam/Jim Marrs,15
2777,10261,The Art of Richard P. Feynman,Michelle Feynman,19
2778,10263,The Early History of God: Yahweh and the Other Deities in Ancient Israel,Mark S. Smith/Patrick D. Miller,15
2779,10269,Haiti  History  and the Gods,Joan Dayan/Colin Dayan,7
2780,10270,Acts of God: The Unnatural History of Natural Disaster in America,Ted Steinberg,15
2781,10285,The World's Religions,Huston Smith,7
2782,10289,Introduction to World Religions,Christopher Partridge,11
2783,10303,FDR's Folly: How Roosevelt and His New Deal Prolonged the Great Depression,Jim  Powell,11
2784,10308,Folly and Glory (The Berrybender Narratives  #4),Larry McMurtry,23
2785,10310,The Argumentative Indian: Writings on Indian History  Culture and Identity,Amartya Sen,11
2786,10311,Argumentative Indian: Writings On Indian History Culture And Identity,Amartya Sen,11
2787,10324,Things to Bring  S#!t to Do: And Other Inventories of Anxiety: My Life in Lists,Karen Rizzo,7
2788,10329,Dumpy's Valentine,Julie Andrews Edwards/Emma Walton Hamilton/Tony Walton/Ruby Randig,11
2789,10332,Mandy,Julie Andrews Edwards/Johanna Westerman,23
2790,10340,Giraffes Can't Dance,Giles Andreae/Guy Parker-Rees/Hugh Laurie,19
2791,10346,The Medici Giraffe and Other Tales of Exotic Animals and Power,Marina Belozerskaya,7
2792,10347,The Giraffe Who Was Afraid of Heights (Physical & Behavioral Adaptation),David A. Ufer/Kirsten Carlson,19
2793,10370,Where the Red Fern Grows with Connections,Wilson Rawls/Rafe Martin/Borden Deal/Kemp P. Battle/Robert Bethke/Harold Courlander/Maya Angelou/Nicholasa Mohr/Dick Perry/John R. Erickson,15
2794,10372,Summer of the Monkeys,Wilson Rawls,7
2795,10382,Dreams from My Father: A Story of Race and Inheritance,Barack Obama,23
2796,10403,Doctor Who: Cat's Cradle-Time's Crucible,Marc Platt,19
2797,10404,Doctor Who: Cat's Cradle-Witch Mark,Andrew    Hunt,11
2798,10405,Doctor Who: Cat's Cradle-Warhead,Andrew Cartmel,7
2799,10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,Greg Behrendt/Liz Tuccillo,23
2800,10414,Do Not Open This Book,Michaela Muntean/Pascal Lemaître,19
2801,10416,Not Your Mother's Slow Cooker Cookbook,Beth Hensperger/Julie Kaufmann,11
2802,10417,Hands Are Not for Hitting (Ages 4-7),Martine Agassi/Marieka Heinlen,7
2803,10420,Not So Big House,Sarah Susanka/Kira Obolensky,19
2804,10421,Rodinsky's Room,Rachel Lichtenstein/Iain Sinclair,23
2805,10427,The Rough Guide to Cuba 3,Fiona McAuslan/Matthew  Norman,11
2806,10429,Cuba: A New History,Richard Gott,7
2807,10431,Cuba 15,Nancy Osa,19
2808,10433,Cuba (Jake Grafton #7),Stephen Coonts,23
2809,10441,The Memory Keeper's Daughter,Kim Edwards,19
2810,10445,Too Far to Go: The Maples Stories,John Updike,15
2811,10456,Far to Go (Margaret Thursday  #2),Noel Streatfeild,7
2812,10460,The Children on the Top Floor,Noel Streatfeild,11
2813,10461,Desolation Angels,Jack Kerouac/Joyce Johnson,19
2814,10464,Healing With Whole Foods: Asian Traditions and Modern Nutrition,Paul Pitchford,7
2815,10471,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,Rebecca  Wood/Paul Pitchford,23
2816,10474,The Discomfort Zone: A Personal Journey,Jonathan Franzen,15
2817,10476,The Parrot's Lament  and Other True Tales of Animal Intrigue  Intelligence  and Ingenuity,Eugene Linden,23
2818,10490,Postscript to the Name of the Rose,Umberto Eco,7
2819,10495,El nombre de la rosa,Umberto Eco,15
2820,10500,Baby Names for Dummies,Margaret  Rose/Heather Rose Jones,11
2821,10503,The Mysterious Flame of Queen Loana,Umberto Eco/Geoffrey Brock,23
2822,10505,History of Beauty,Umberto Eco/Girolamo De Michele/Alastair McEwen/Agnolo di Cosimo Bronzino,19
2823,10507,Baudolino,Umberto Eco/William Weaver/R.C.S. Libri,19
2824,10514,Travels in Hyperreality,Umberto Eco/John Radziewicz/William Weaver,11
2825,10517,How to Travel with a Salmon and Other Essays,Umberto Eco/William Weaver,11
2826,10518,A Theory of Semiotics,Umberto Eco,15
2827,10519,Art and Beauty in the Middle Ages,Umberto Eco/Hugh Bredin,19
2828,10525,Mouse or Rat?: Translation as Negotiation,Umberto Eco,7
2829,10528,The Role of the Reader: Explorations in the Semiotics of Texts,Umberto Eco,19
2830,10529,Libraries,Candida Höfer/Umberto Eco,7
2831,10534,The Art of War,Sun Tzu/Thomas Cleary/Pulat Otkan/Giray Fidan,11
2832,10536,Sun Tzu: The Art of War for Managers; 50 Strategic Rules,Sun Tzu/Gerald A. Michaelson,23
2833,10537,The Art of War,Sun Tzu/Ralph D. Sawyer,19
2834,10539,The Lost Continent:  Travels in Small-town America,Bill Bryson,7
2835,10541,Made in America: An Informal History of the English Language in the United States,Bill Bryson,7
2836,10545,Ulysses,James Joyce/Declan Kiberd,15
2837,10546,The Long-Lost Map (Ulysses Moore #2),Pierdomenico Baccalario/Iacopo Bruno/Leah D. Janeczko,23
2838,10552,The Wicked Wit of Charles Dickens,Shelley Klein/Charles Dickens,23
2839,10559,The Three Musketeers,Alexandre Dumas/Barbara T. Cooper,11
2840,10561,The Three Musketeers,Alexandre Dumas/Michael Page,23
2841,10562,The Three Musketeers (Great Illustrated Classics),Malvina G. Vogel/Alexandre Dumas,23
2842,10563,The Three Musketeers (The d'Artagnan Romances. #1),Alexandre Dumas/Keith Wren,19
2843,10566,Lisey's Story,Stephen King,7
2844,10568,King Arthur Flour Whole Grain Baking: Delicious Recipes Using Nutritious Whole Grains,King Arthur Flour,23
2845,10570,King Dork (King Dork  #1),Frank Portman,23
2846,10572,A Clash of Kings  (A Song of Ice and Fire  #2),George R.R. Martin,23
2847,10574,The Colorado Kid,Stephen King,15
2848,10575,Stationary Bike,Stephen King/Ron McLarty,15
2849,10579,Everything's Eventual: 14 Dark Tales,Stephen King,15
2850,10581,The Mist,Stephen King/ZBS Foundation,19
2851,10583,Pet Sematary,Stephen King,19
2852,10585,Insomnia,Stephen King/Bettina Blanch Tyroller,7
2853,10586,The Stephen King Collection: Stories from Night Shift,Stephen King/John  Glover,19
2854,10587,The Man in the Black Suit: 4 Dark Tales,Stephen King/Ana Juan/John Cullum/Becky Ann Baker/Íñigo Jáuregui/Peter Gerety/Arliss Howard,11
2855,10593,The Shining,Stephen King/Campbell Scott,15
2856,10594,Stephen King: America's Best-Loved Boogeyman,George Beahm,11
2857,10597,The Illustrated Stephen King Trivia Book,Brian James Freeman/Bev Vincent/Glenn Chadbourne,11
2858,10599,Gray Matter and Other Stories from Night Shift,Stephen King/John  Glover,11
2859,10603,Cujo,Stephen King,19
2860,10605,Thinner,Richard Bachman/Stephen King,15
2861,10606,Stephen King from A to Z: An Encyclopedia of His Life and Work,George Beahm,15
2862,10607,Black House (The Talisman  #2),Stephen King/Peter Straub,19
2863,10612,The Stephen King Universe: A Guide to the Worlds of the King of Horror,Stanley Wiater/Christopher Golden/Hank Wagner,15
2864,10613,Night Shift,Stephen King,11
2865,10614,Misery,Stephen King,15
2866,10617,The Bachman Books,Richard Bachman/Stephen King,23
2867,10620,Misery,Stephen King/María Mir,23
2868,10622,Carrie,Stephen King,11
2869,10624,"Four Past Midnight: Featuring ""The Langoliers""",Stephen King,19
2870,10629,Christine,Stephen King/Marie Milpois,19
2871,10631,Sam Walton: Made In America,Sam Walton/John Huey,15
2872,10638,The Road to Reality: A Complete Guide to the Laws of the Universe,Roger Penrose,19
2873,10639,The Paradox of Choice: Why More Is Less,Barry Schwartz,15
2874,10654,Coach: Lessons on the Game of Life,Michael   Lewis,15
2875,10655,Losers: The Road to Everyplace But the White House,Michael   Lewis,15
2876,10656,Next: The Future Just Happened,Michael   Lewis,11
2877,10662,The Ends of the Earth: A Journey to the Frontiers of Anarchy,Robert D. Kaplan,23
2878,10663,Salvation to the Ends of the Earth: A Biblical Theology of Mission (New Studies in Biblical Theology (InterVarsity Press)  #11),Andreas J. Köstenberger/Peter T. O'Brien,23
2879,10666,The Ends Of The Earth: A Journey At The Dawn Of The 21st Century,Robert D. Kaplan,7
2880,10669,When Genius Failed: The Rise and Fall of Long-Term Capital Management,Roger Lowenstein,7
2881,10670,When Genius Failed: The Rise And Fall Of Long Term Capital Management,Roger Lowenstein,7
2882,10682,The Secret of Fantasy Forest (Sweet Valley Kids #67),Francine Pascal/Molly Mia Stewart/Ying-Hwa Hu,23
2883,10686,Pearl and Wagner: Three Secrets,Kate McMullan/Janet Allison Brown/R.W. Alley,11
2884,10687,A History of Britain: The Fate Of Empire 1776-2000 (A History of Britain  #3),Simon Schama,23
2885,10689,The Devil in the White City Murder  Magic and Madness at the Fair that Changed America,Erik Larson,7
2886,10691,O Historiador,Elizabeth Kostova,7
2887,10698,Kim,Rudyard Kipling/Jeffrey Meyers,7
2888,10701,Birds Without Wings,Louis de Bernières,19
2889,10711,God Knows,Joseph Heller,23
2890,10712,Picture This,Joseph Heller,11
2891,10713,Closing Time,Joseph Heller,23
2892,10714,Good as Gold,Joseph Heller,23
2893,10718,Something Happened,Joseph Heller,23
2894,10732,Archie Americana Series: Best of the Eighties  Vol. 1,George Gladir/John L. Goldwater/Steve Geppi/Michael I. Silberkleit,15
2895,10739,The Moviegoer,Walker Percy,7
2896,10750,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire/Douglas Smith,23
2897,10751,Wicked: Memorias de una bruja mala (Los años malvados  #1),Gregory Maguire/Claudia Conde,15
2898,10756,The Sword and the Shield: The Mitrokhin Archive & the Secret History of the KGB,Christopher M. Andrew/Vasili Mitrokhin,15
2899,10757,Lay Down My Sword And Shield (Hackberry Holland  #1),James Lee Burke,7
2900,10760,Sword and Shield,John Terra,11
2901,10765,A Year in the Merde,Stephen Clarke,15
2902,10767,Merde!: The Real French You Were Never Taught at School,Geneviève/Michael    Heath,19
2903,10770,Merde Encore!: More of the Real French You Were Never Taught at School,Geneviève/Michael    Heath,11
2904,10772,Can't Wait to Get to Heaven,Fannie Flagg/Cassandra Campbell,15
2905,10776,Green Hills of Africa,Ernest Hemingway/Edward Shenton,19
2906,10778,Across the River and into the Trees,Ernest Hemingway,23
2907,10780,Hemingway: The Paris Years,Michael S. Reynolds,23
2908,10783,Adios Hemingway,Leonardo Padura/John King,19
2909,10785,By-Line: Selected Articles and Dispatches of Four Decades,Ernest Hemingway/William M. White,15
2910,10787,The Hemingway Women: Those Who Love Him - The Wives And Others,Bernice Kert,23
2911,10789,Hemingway: A Biography,Jeffrey Meyers,23
2912,10792,The Sword of Straw (The Sangreal Trilogy  #2),Amanda Hemingway,7
2913,10796,A Farewell to Arms,Ernest Hemingway/John Slattery,19
2914,10797,A Farewell to Arms,Ernest Hemingway,7
2915,10801,The Big Rock Candy Mountain,Wallace Stegner,11
2916,10802,Beyond the Hundredth Meridian: John Wesley Powell and the Second Opening of the West,Wallace Stegner/Bernard DeVoto,11
2917,10804,Collected Stories,Wallace Stegner/Lynn Stegner,23
2918,10805,All the Little Live Things,Wallace Stegner,7
2919,10806,Where the Bluebird Sings to the Lemonade Springs,Wallace Stegner/T.H. Watkins,19
2920,10808,Wallace Stegner: His Life and Work,Jackson J. Benson,15
2921,10810,Letters of E.B. White,E.B. White/Dorothy Lobrano Guth/Martha White/John Updike,7
2922,10814,Here Is New York,E.B. White/Roger Angell/Barbara Cohen/Judith Stonehill,15
2923,10826,Charlotte's Web,E.B. White/Garth Williams,7
2924,10832,Charlotte's Web,E.B. White/Garth Williams,23
2925,10836,Che Guevara: A Revolutionary Life,Jon Lee Anderson/José Hernández/Leena Nivala,7
